peak.id	chr	start	end	peak.score	n.samples	blacklist.encode	beyond.chr.end	reproducible	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	refMean	non.refMean	refExp	non.refExp	sig.peaks.direction	padj.log	DYRK1Apeak
chr14:71125537:71126038	chr14	71125537	71126038	7.39457182435897	14	FALSE	FALSE	TRUE	*	Intron	14	71108504	71142077	33574	1	23508	uc001xmi.2	17033	ENSG00000133985	TTC9	tetratricopeptide repeat domain 9	44.8165810500577	0.463617261625831	0.388513749272127	1.19330979275356	0.232748068674166	0.794780299124489	1.94522204845794	2.32325439412206	4	5	n.s.	0.099752906644714	NA
chr21:38902970:38903471	chr21	38902970	38903471	7.29155407927031	12	FALSE	FALSE	TRUE	*	Distal Intergenic	21	38861087	38887679	26593	1	1859	uc011aei.2	41883	ENSG00000157540	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A	61.7551330409371	0.967853900629165	0.811231440575765	1.19306754178837	0.232842922144716	0.794948380947666	2.04349600051866	2.43502849425838	4	4	n.s.	0.0996610708371312	NA
chr15:43511099:43511600	chr15	43511099	43511600	5.41757250865523	14	FALSE	FALSE	TRUE	*	Intron	15	43489426	43513323	23898	2	2038	uc001zra.4	1723	ENSG00000166947	EPB42	erythrocyte membrane protein band 4.2	23.8115192979741	-0.679888548543527	0.573568357031591	-1.18536620824443	0.235872686313831	0.797598561143894	1.60750219231099	1.31148486719935	3	5	n.s.	0.0982156381565696	NA
chr4:154286110:154286611	chr4	154286110	154286611	8.25612251744301	12	FALSE	FALSE	TRUE	*	Intron	4	154265801	154336247	70447	1	84057	uc021xtk.1	20309	ENSG00000121211	MND1	meiotic nuclear divisions 1	30.3608543906251	0.728198597230589	0.615117576198091	1.1838364329165	0.236477817155237	0.797916074970233	1.35532620664675	1.88689231111341	2	5	n.s.	0.0980427854588806	NA
chr4:57594707:57595208	chr4	57594707	57595208	13.7365734946491	12	FALSE	FALSE	TRUE	*	Distal Intergenic	4	57514154	57547872	33719	2	84525	uc003hce.2	-46835	ENSG00000171476	HOPX	HOP homeobox	38.082995485578	0.991057936302551	0.842433706988743	1.17642246277759	0.239426099860328	0.800263738600669	1.31130661229429	1.90499409819425	2	5	n.s.	0.0967668613297304	NA
chr19:40922996:40923497	chr19	40922996	40923497	16.1206062644957	14	FALSE	FALSE	TRUE	*	Distal Intergenic	19	40899671	40919271	19601	2	57716	uc002ons.3	-3725	ENSG00000105227	PRX	periaxin	97.747519970139	0.710240055898243	0.605259061377314	1.17344803443675	0.240616184267011	0.800879971618127	2.46217981633313	3.22361155800396	4	5	n.s.	0.0964325670242853	NA
chr6:108162391:108162892	chr6	108162391	108162892	9.01243031482271	12	FALSE	FALSE	TRUE	*	Distal Intergenic	6	108040159	108145521	105363	2	256380	uc011eam.1	-16870	ENSG00000146285	SCML4	Scm polycomb group protein like 4	30.8081744725956	-0.840691058061305	0.717672338281821	-1.17141348944005	0.241432612693977	0.801686309525558	1.78152855835623	1.4320664455252	3	4	n.s.	0.0959955328280479	NA
chr4:235883:236384	chr4	235883	236384	22.7815174958275	14	FALSE	FALSE	TRUE	*	Intron	4	206389	249773	43385	1	642280	uc010iba.4	29494	ENSG00000198155	ZNF876P	zinc finger protein 876, pseudogene	145.129797934093	-0.345693798323038	0.29585045441446	-1.16847479246644	0.242615301399421	0.802719577108366	3.78566989953346	3.49350482995138	4	5	n.s.	0.0954361451128549	NA
chr19:11735385:11735886	chr19	11735385	11735886	18.5278464526558	14	FALSE	FALSE	TRUE	*	Distal Intergenic	19	11750591	11797384	46794	1	401898	uc002msl.4	-14705	NA	ZNF833P	zinc finger protein 833, pseudogene	113.776560767481	-0.571516348065973	0.4931765320929	-1.15884741238724	0.246518387565302	0.805540049352574	3.53251205655461	2.9021183071038	4	5	n.s.	0.0939128627178272	NA
chr4:95982912:95983413	chr4	95982912	95983413	10.9221296750001	12	FALSE	FALSE	TRUE	*	Intron	4	95972830	96079601	106772	1	658	uc031sgn.1	10082	ENSG00000138696	BMPR1B	bone morphogenetic protein receptor type 1B	63.018655616565	-0.666822492683522	0.578610654299824	-1.15245456980125	0.249134327913642	0.808103968871962	2.71163262465245	2.16444221258195	4	4	n.s.	0.0925327602617892	NA
chr19:6592415:6592916	chr19	6592415	6592916	6.36112353505671	3	FALSE	FALSE	TRUE	*	Distal Intergenic	19	6585850	6591163	5314	2	970	uc002mfi.3	-1252	ENSG00000125726	CD70	CD70 molecule	15.7770010333001	-1.21203991869859	1.0572040700354	-1.14645786282113	0.251605752682919	0.810040169735866	1.20335509545663	0.685186675330756	1	2	n.s.	0.0914934440076964	NA
chr4:186979811:186980312	chr4	186979811	186980312	7.99492214511802	12	FALSE	FALSE	TRUE	*	Distal Intergenic	4	186990309	187006252	15944	1	7098	uc003iyq.3	-9997	ENSG00000164342	TLR3	toll like receptor 3	36.7037693530128	-0.865944265400715	0.75570261559044	-1.14587967215668	0.251844943328336	0.81022315688398	2.14353361295279	1.36806542015059	4	3	n.s.	0.0913953484602415	NA
chr4:188899:189400	chr4	188899	189400	18.1539453083839	14	FALSE	FALSE	TRUE	*	Intron	4	206389	249773	43385	1	642280	uc010iba.4	-16989	ENSG00000198155	ZNF876P	zinc finger protein 876, pseudogene	100.255514526708	0.549300838669639	0.481301396034984	1.14128245460089	0.253752401080071	0.811868593255603	2.83306591600142	3.19771774439553	4	5	n.s.	0.0905142587419017	NA
chr8:99963645:99964146	chr8	99963645	99964146	11.2369215123284	14	FALSE	FALSE	TRUE	*	3' UTR	8	99956631	99964326	7696	1	116039	uc011lgx.2	7014	ENSG00000164920	OSR2	odd-skipped related transciption factor 2	42.1286020478668	-0.670010391030099	0.589981081477679	-1.13564724711507	0.25610422672926	0.81394608231527	2.08624685918506	1.84297297452953	4	5	n.s.	0.089404362836239	NA
chr8:81455168:81455669	chr8	81455168	81455669	9.87110911761243	13	FALSE	FALSE	TRUE	*	Distal Intergenic	8	81398448	81438500	40053	1	65986	uc022awr.2	56720	ENSG00000205189	ZBTB10	zinc finger and BTB domain containing 10	46.8994915710044	-0.989117938605097	0.87319412310622	-1.132758355137	0.257315744318737	0.814683738648594	2.58166318364089	1.35160268178591	4	2	n.s.	0.0890109522614273	NA
chr3:186819504:186820005	chr3	186819504	186820005	7.8201013926392	14	FALSE	FALSE	TRUE	*	Distal Intergenic	3	186838741	186857263	18523	2	116832	uc003fre.1	37258	ENSG00000163923	RPL39L	ribosomal protein L39 like	80.6495848431364	0.444067576268739	0.392137184021179	1.1324291456246	0.257454057246542	0.814910481325356	2.61566071608553	3.00126127350002	4	5	n.s.	0.0888900962927963	NA
chr1:16279151:16279652	chr1	16279151	16279652	21.6343549815211	14	FALSE	FALSE	TRUE	*	Intron	1	16268364	16302627	34264	2	7709	uc001axl.4	22975	ENSG00000116809	ZBTB17	zinc finger and BTB domain containing 17	137.944681268619	-0.685223396604039	0.605330727906997	-1.13198184895269	0.257642065539938	0.815118821305136	3.70186260370251	3.00134560240582	4	5	n.s.	0.0887790787743689	NA
chr17:5323431:5323932	chr17	5323431	5323932	5.9236598616599	4	FALSE	FALSE	TRUE	*	Promoter	17	5291837	5323059	31223	2	4927	uc010vsy.2	-372	ENSG00000108559	NUP88	nucleoporin 88	179.435864398303	-0.410112471425943	0.36260425984744	-1.13101945244243	0.258046904085822	0.815440938967706	4.10720885154882	3.68046938378217	4	5	n.s.	0.0886074887123473	NA
chr6:30798134:30798635	chr6	30798134	30798635	6.47382844990284	14	FALSE	FALSE	TRUE	*	5' UTR	6	30850694	30867933	17240	1	780	uc010jse.3	-52059	ENSG00000204580	DDR1	discoidin domain receptor tyrosine kinase 1	37.4532883150777	0.569982621511514	0.50435115726321	1.13013049202552	0.258421242965179	0.815536507233159	1.59380453624402	2.16540333672845	4	5	n.s.	0.0885565931337782	NA
chr8:81399356:81399857	chr8	81399356	81399857	23.7628441689044	14	FALSE	FALSE	TRUE	*	Exon	8	81398448	81438500	40053	1	65986	uc022awr.2	908	ENSG00000205189	ZBTB10	zinc finger and BTB domain containing 10	135.736111539673	-0.490103342416655	0.436583427150797	-1.12258805977849	0.261612488799429	0.817883471342302	3.66435140582961	3.27606768267986	4	5	n.s.	0.0873085684045235	NA
chr13:50264746:50265247	chr13	50264746	50265247	5.56914762874598	5	FALSE	FALSE	TRUE	*	Intron	13	50234810	50265623	30814	2	84650	uc001vdg.3	376	ENSG00000123179	EBPL	EBP like	85.512324478641	-0.337512501167017	0.3013285711217	-1.1200813116082	0.262679113673259	0.818706917915355	3.08295324640454	2.8348197456031	4	5	n.s.	0.0868715398904318	NA
chr7:127053950:127054451	chr7	127053950	127054451	7.8201013926392	13	FALSE	FALSE	TRUE	*	Distal Intergenic	7	127012881	127032767	19887	2	168850	uc010lla.2	-21183	ENSG00000048405	ZNF800	zinc finger protein 800	28.8155016824366	0.691328675019768	0.61817892921015	1.11833102416331	0.263425641404124	0.819455462737158	1.42126629532351	1.68891210265092	4	5	n.s.	0.0864746452821421	NA
chr20:35382940:35383441	chr20	35382940	35383441	8.03190761218534	14	FALSE	FALSE	TRUE	*	Exon	20	35280169	35374541	94373	2	57446	uc010zvr.2	-8399	ENSG00000101079	NDRG3	NDRG family member 3	43.8095926160393	0.439310276241569	0.394572724038062	1.11338227271683	0.265544285230176	0.821187433842851	1.93355767770365	2.28503592818702	4	5	n.s.	0.0855577050082944	NA
chr7:39850715:39851216	chr7	39850715	39851216	7.86751471569998	14	FALSE	FALSE	TRUE	*	Distal Intergenic	7	39773167	39834222	61056	1	349114	uc003thf.3	77548	NA	LINC00265	long intergenic non-protein coding RNA 265	66.8233720193631	-0.66056279318768	0.594501214029987	-1.11112101640613	0.266516262738844	0.821998626097216	2.77366762809616	2.1896660939228	4	5	n.s.	0.0851289083466849	NA
chr5:56323937:56324438	chr5	56323937	56324438	16.6896682913308	14	FALSE	FALSE	TRUE	*	Distal Intergenic	5	56242753	56267502	24750	2	166968	uc003jrg.3	-56435	ENSG00000155545	MIER3	MIER family member 3	79.7294113863298	0.653763331903552	0.591938917308437	1.10444390930779	0.269400622344397	0.823588457180224	2.28436288753543	2.96482318762396	4	5	n.s.	0.0842897487685076	NA
chr6:134342784:134343285	chr6	134342784	134343285	23.9803481162656	14	FALSE	FALSE	TRUE	*	Intron	6	134308719	134373789	65071	2	154091	uc003qem.1	30504	ENSG00000146411	SLC2A12	solute carrier family 2 member 12	109.4321801101	0.457081269223987	0.414474789241931	1.10279631255735	0.270115629812575	0.823747991786271	2.96963968212011	3.37436279735532	4	5	n.s.	0.0842056311623696	NA
chr8:81348191:81348692	chr8	81348191	81348692	5.68069070719024	11	FALSE	FALSE	TRUE	*	Distal Intergenic	8	81397854	81438500	40647	1	65986	uc003ybv.5	-49162	ENSG00000205189	ZBTB10	zinc finger and BTB domain containing 10	23.9963479459217	0.631692859293957	0.572987084911312	1.10245566772545	0.270263621631864	0.823834983431728	1.23209244293678	1.64475837266116	3	5	n.s.	0.0841597700528571	NA
chr7:39728219:39728720	chr7	39728219	39728720	15.6091171618496	14	FALSE	FALSE	TRUE	*	Intron	7	39773167	39834222	61056	1	349114	uc003thf.3	-44447	NA	LINC00265	long intergenic non-protein coding RNA 265	102.241814639108	-0.614169321875098	0.559013710311868	-1.09866593707059	0.271913805444197	0.824690310101318	3.29345738121815	2.73040092400855	4	5	n.s.	0.0837091082551676	NA
chr17:43393784:43394285	chr17	43393784	43394285	28.417706181843	14	FALSE	FALSE	TRUE	*	Intron	17	43340488	43394414	53927	2	9020	uc002iiw.1	129	ENSG00000006062	MAP3K14	mitogen-activated protein kinase kinase kinase 14	203.99584343543	-0.413833912248418	0.378589160883515	-1.09309498265257	0.274352098689842	0.826406337537033	4.27811150714654	3.8361469110449	4	5	n.s.	0.0828063609622879	NA
chr7:90208444:90208945	chr7	90208444	90208945	39.9094888362289	14	FALSE	FALSE	TRUE	*	Intron	7	90193049	90419967	226919	1	5218	uc003ukx.1	15395	ENSG00000058091	CDK14	cyclin dependent kinase 14	299.763821760757	-0.472239001454368	0.432618653979578	-1.09158261464301	0.275016601136396	0.826851474574072	4.83852924040079	4.25273352516782	4	5	n.s.	0.082572494759289	NA
chr21:15399415:15399916	chr21	15399415	15399916	54.616552009491	14	FALSE	FALSE	TRUE	*	Exon	21	15349068	15352765	3698	2	391267	uc002yjj.4	-46650	ENSG00000215559	ANKRD20A11P	ankyrin repeat domain 20 family member A11, pseudogene	288.967240953743	-0.459693304774245	0.424844308815377	-1.08202768693322	0.279240225572337	0.829558572782088	4.76625352916791	4.22976425401888	4	5	n.s.	0.0811529442532641	NA
chr7:150148443:150148944	chr7	150148443	150148944	10.6612593086701	14	FALSE	FALSE	TRUE	*	Intron	7	150147962	150176483	28522	1	155038	uc003whj.3	481	ENSG00000171115	GIMAP8	GTPase, IMAP family member 8	73.0499851180074	0.53000811576612	0.495122383448778	1.07045880671834	0.284412841382392	0.833699257823183	2.39521811806818	2.83597328593366	4	5	n.s.	0.0789905851209814	NA
chr15:43512999:43513500	chr15	43512999	43513500	6.68206497574335	8	FALSE	FALSE	TRUE	*	Promoter	15	43489426	43513323	23898	2	2038	uc001zra.4	0	ENSG00000166947	EPB42	erythrocyte membrane protein band 4.2	48.0519528194559	-0.788550589410284	0.737502667988277	-1.06921727017104	0.284971778505008	0.834320947241179	2.28999078452962	1.75032264036326	3	3	n.s.	0.078666852476286	NA
chr5:141061655:141062156	chr5	141061655	141062156	9.20462577264702	14	FALSE	FALSE	TRUE	*	Promoter	5	141032968	141061800	28833	2	64411	uc003llm.3	0	ENSG00000120318	ARAP3	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3	63.4177481863168	-0.403831314796214	0.38205377324385	-1.05700124714765	0.290511018252212	0.83817768029359	2.74102393240109	2.39827160142988	4	5	n.s.	0.0766639081101338	NA
chr17:43348153:43348654	chr17	43348153	43348654	5.6218188283838	14	FALSE	FALSE	TRUE	*	Exon	17	43340488	43351333	10846	2	9020	uc002iiu.1	2679	ENSG00000006062	MAP3K14	mitogen-activated protein kinase kinase kinase 14	29.8879560554433	0.564795023360487	0.538712830364982	1.04841576351139	0.294447093940857	0.840986778198073	1.50067547960273	1.80693734462275	4	4	n.s.	0.0752108320270057	NA
chr12:95526513:95527014	chr12	95526513	95527014	19.8084255975696	15	FALSE	FALSE	TRUE	*	Intron	12	95479319	95531454	52136	2	55785	uc001tdq.1	4440	ENSG00000180263	FGD6	FYVE, RhoGEF and PH domain containing 6	88.2517919251529	0.516719619176607	0.49505696009326	1.04375791238096	0.296597408433975	0.842593349843107	2.64107646566796	3.05774220507284	4	5	n.s.	0.0743819728591113	NA
chr19:11804680:11805181	chr19	11804680	11805181	5.01930949380207	10	FALSE	FALSE	TRUE	*	Distal Intergenic	19	11784813	11797384	12572	1	401898	uc021upi.1	19867	NA	ZNF833P	zinc finger protein 833, pseudogene	42.7802901188314	-0.435420723740224	0.422226559851445	-1.03124901449454	0.302424060928027	0.845640808459144	2.25842917231823	1.95904271379576	4	5	n.s.	0.0728140672557582	NA
chr15:38422887:38423388	chr15	38422887	38423388	5.02047505076372	9	FALSE	FALSE	TRUE	*	Distal Intergenic	15	38545052	38649450	104399	1	161742	uc001zka.4	-121664	ENSG00000166068	SPRED1	sprouty related EVH1 domain containing 1	17.9332616809732	1.07507088773612	1.05250869256528	1.0214365879638	0.307047638096776	0.848055143030041	0.850115738028443	1.1458197742075	2	2	n.s.	0.0715759077255378	NA
chr7:127036278:127036779	chr7	127036278	127036779	10.6668200701245	14	FALSE	FALSE	TRUE	*	Distal Intergenic	7	127012881	127032767	19887	2	168850	uc010lla.2	-3511	ENSG00000048405	ZNF800	zinc finger protein 800	62.844427472284	-0.653771023782332	0.641054525035494	-1.01983684421561	0.307805846083413	0.848593287051728	2.74626485852138	1.98969095196885	4	5	n.s.	0.0713004081196306	NA
chr7:142425180:142425681	chr7	142425180	142425681	22.4766472748563	14	FALSE	FALSE	TRUE	*	Exon	7	142457319	142459859	2541	1	5644	uc011ksm.1	-31638	ENSG00000204983	PRSS1	serine protease 1	135.64307383184	0.518165719534982	0.508667352803547	1.01867304178081	0.308358215035499	0.848853715560523	3.10355069243634	3.62111474330304	4	5	n.s.	0.0711671460324922	NA
chr6:30845457:30845958	chr6	30845457	30845958	7.72163219203713	14	FALSE	FALSE	TRUE	*	Distal Intergenic	6	30850694	30867933	17240	1	780	uc010jse.3	-4736	ENSG00000204580	DDR1	discoidin domain receptor tyrosine kinase 1	79.9241119315372	0.373943164378003	0.367781678600748	1.01675310689944	0.309270894966335	0.849177129494376	2.66034216769309	2.97521012623822	4	5	n.s.	0.0710017110064438	NA
chr3:50361923:50362424	chr3	50361923	50362424	16.3676665249416	14	FALSE	FALSE	TRUE	*	3' UTR	3	50356020	50360281	4262	2	8692	uc010hlj.2	-1642	ENSG00000068001	HYAL2	hyaluronidase 2	83.212044136963	0.314892647927708	0.31011421458806	1.01540862403227	0.309911083822093	0.849444868834667	2.73279515140147	3.05540120219007	4	5	n.s.	0.0708648027135403	NA
chr3:186848439:186848940	chr3	186848439	186848940	24.0368665582848	14	FALSE	FALSE	TRUE	*	Intron	3	186838741	186857263	18523	2	116832	uc003fre.1	8323	ENSG00000163923	RPL39L	ribosomal protein L39 like	111.95183909955	0.511005123681168	0.504725348352121	1.01244196541654	0.311326781800258	0.850167055581542	2.95492313972754	3.30585318626562	4	5	n.s.	0.0704957281813581	NA
chr6:134339030:134339531	chr6	134339030	134339531	27.9744417299862	14	FALSE	FALSE	TRUE	*	Intron	6	134308719	134373789	65071	2	154091	uc003qem.1	34258	ENSG00000146411	SLC2A12	solute carrier family 2 member 12	171.768855991088	-0.615898488271906	0.610654751224491	-1.00858707319791	0.31317270939283	0.851089400610324	4.05167295969548	3.19487579571134	4	5	n.s.	0.0700248181146251	NA
chr4:186989109:186989610	chr4	186989109	186989610	15.4996426702971	13	FALSE	FALSE	TRUE	*	Promoter	4	186990309	187006252	15944	1	7098	uc003iyq.3	-699	ENSG00000164342	TLR3	toll like receptor 3	71.8251203576474	-0.508732893761644	0.506274018798098	-1.00485680653608	0.314965805591034	0.851944248419162	2.9424690524561	2.38507189932568	4	4	n.s.	0.0695888247123367	NA
chrX:67952698:67953199	chrX	67952698	67953199	5.34861719467922	14	FALSE	FALSE	TRUE	*	Distal Intergenic	23	67913482	67945684	32203	1	9754	uc004dxc.4	39216	ENSG00000130052	STARD8	StAR related lipid transfer domain containing 8	33.2973616268339	0.469507926860839	0.469716684878743	0.999555566100535	0.317525635642639	0.853585857357599	1.6129175169688	1.96715728947491	4	5	n.s.	0.0687527891347071	NA
chr12:49463545:49464046	chr12	49463545	49464046	63.384306085389	14	FALSE	FALSE	TRUE	*	Promoter	12	49458468	49463775	5308	2	121268	uc001rtc.1	0	ENSG00000167550	RHEBL1	RHEB like 1	470.967002582826	-0.292982059168808	0.295293931870255	-0.992170944093555	0.321114143752883	0.855676481280008	5.38890562611976	5.10668051273637	4	5	n.s.	0.0676904046598619	NA
chr15:40732804:40733305	chr15	40732804	40733305	49.7515101373945	14	FALSE	FALSE	TRUE	*	Promoter	15	40733411	40760441	27031	1	22893	uc001zlu.2	-106	ENSG00000140320	BAHD1	bromo adjacent homology domain containing 1	265.795652177712	-0.299347823417553	0.302468595880674	-0.989682325683978	0.322329416513246	0.856452357736073	4.58290446632899	4.31847242327983	4	5	n.s.	0.0672967907227622	NA
chr14:105559383:105559884	chr14	105559383	105559884	9.03385026704268	13	FALSE	FALSE	TRUE	*	Distal Intergenic	14	105521724	105531754	10031	2	29933	uc010axe.1	-27629	ENSG00000183484	GPR132	G protein-coupled receptor 132	56.430680287525	-0.403300697884625	0.408152701336882	-0.988112283867373	0.323097660395809	0.85700170331518	2.60695826259564	2.2495608310067	4	5	n.s.	0.0670183149033497	NA
chr7:127031633:127032134	chr7	127031633	127032134	11.5532665190243	6	FALSE	FALSE	TRUE	*	5' UTR	7	127010354	127032323	21970	2	168850	uc003vlx.1	189	ENSG00000048405	ZNF800	zinc finger protein 800	95.0947379207389	-0.446792991620802	0.452697604757026	-0.98695682708683	0.323663803806909	0.857290327566046	3.2609069172505	2.78039853947247	4	5	n.s.	0.0668720762014005	NA
chr14:105541627:105542128	chr14	105541627	105542128	41.2332696450999	14	FALSE	FALSE	TRUE	*	Distal Intergenic	14	105521724	105531754	10031	2	29933	uc010axe.1	-9873	ENSG00000183484	GPR132	G protein-coupled receptor 132	299.375350547868	-0.274558643723475	0.279398919065416	-0.98267611285637	0.325766870809152	0.858061162089261	4.74352204564045	4.50194095322715	4	5	n.s.	0.0664817547956178	NA
chr12:95510826:95511327	chr12	95510826	95511327	11.1938606752785	14	FALSE	FALSE	TRUE	*	Intron	12	95479319	95531454	52136	2	55785	uc001tdq.1	20127	ENSG00000180263	FGD6	FYVE, RhoGEF and PH domain containing 6	69.1176093018208	0.387986539626689	0.395885967077574	0.980046204948363	0.327063311532225	0.858601978253969	2.44869823109304	2.806400613155	4	5	n.s.	0.0662081152232318	NA
